date,dish,url,servings,recipe
2020-05-22,"Paasbroodjes met gerookte zalm, kaas & beenham",https://www.ah.nl/allerhande/recept/R-R1192401/paasbroodjes-met-gerookte-zalm-kaas-en-beenham,12 porties,"Verwarm de oven voor op 180 °C. Bak het breekbrood in z’n geheel in ca. 6-8 min. in het midden van de oven af en laat afkoelen. Snijd ondertussen de halve komkommer in plakjes. Breek het brood in 12 kleine broodjes en snijd die doormidden. Besmeer de onderste helften met de roomkaas en verdeel de sla erover. Beleg ¼ broodjes met kaas, ¼ broodjes met ham en ¼ broodjes met zalm. Verdeel de komkommerplakjes erover, leg de bovenste helften erop en serveer op een platte schaal."
2020-05-25,Snelle groene gazpacho,https://www.ah.nl/allerhande/recept/R-R1192464/snelle-groene-gazpacho,4 personen,Schil de komkommer en snijd in plakken. Verwijder het steeltje van de groene jalapeñopeper en snijd in ringetjes.  Hak de platte peterselie grof. Snijd de knoflook en de sjalot grof. Pureer alle ingrediënten in de blender.
2020-05-26,Speculaas-suikerbollenwentelteefjes,https://www.ah.nl/allerhande/recept/R-R1193152/speculaas-suikerbollenwentelteefjes,4 personen,"Klop de mascarpone met het vanille-extract luchtig met een handmixer. Klop het ei samen met de melk en kaneel los in een diep bord. Halveer de suikerbollen overlangs en wentel de helften door het eimengsel. Verhit de boter in de pan en bak de helft van de suikerbolhelften in 3 min. op middelhoog vuur goudbruin. Keer halverwege. Herhaal met de rest van de suikerbolhelften. Verdeel de suikerbollen over de borden. Verdeel de mascarpone, blauwe bessen en chocohagelletters erover."
2020-05-27,Spiegelei,https://www.ah.nl/allerhande/recept/R-R1193771/spiegelei,1 persoon,"Breek het ei voorzichtig boven een kommetje. De dooier moet heel blijven. Laat de roomboter op middelhoog vuur smelten in een kleine koekenpan.   Laat het ei in de pan glijden zodra de boter is gesmolten en het schuim bijna weg is, voordat de boter begint de kleuren. Zet het vuur laag.  Duw eventueel de dooier voorzichtig naar het midden met een spatel. Laat in ca. 4 min. het eiwit stollen. De dooier is nu nog vloeibaar, maar het wit net gestold. Bestrooi met het zout."
2020-05-28,"Tosti roomkaas met spinazie, avocado en kalkoen",https://www.ah.nl/allerhande/recept/R-R1194209/tosti-roomkaas-met-spinazie-avocado-en-kalkoen,4 personen,"Snijd de avocado in de lengte doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil. Snijd het vruchtvlees in dunne plakken. Snijd het brood in dikke plakken. Besmeer 1 kant van de sneetjes brood met de boter en de onbeboterde kant met de roomkaas. Beleg de helft van de met roomkaas bemeerde sneetjes brood met de kalkoenborstfilet, spinazie, avocado en geraspte mozzarella. Dek af met de rest van het brood met de boterkant naar boven en druk stevig aan. Verhit twee koekenpannen zonder olie of boter en bak de tosti’s ca. 10 min. op laag vuur. Keer halverwege voorzichtig. Snijd de tosti’s doormidden en serveer direct."
2020-05-29,Speculoossandwich met peer en walnoten,https://www.ah.nl/allerhande/recept/R-R1194293/speculoossandwich-met-peer-en-walnoten,2 personen,"Verhit een koekenpan zonder olie of boter en rooster de walnoten 3 min. op middelhoog vuur. Neem uit de pan, laat afkoelen en hak grof. Rooster ondertussen het brood. Schil de peer en snijd in dunne plakjes. Verhit de boter in een koekenpan en bak de plakjes peer 5 min. op middelhoog vuur. Keer halverwege. Besmeer het brood met de speculoospasta en verdeel de peer over 2 sneetjes. Bestrooi met de walnoten en dek af met de rest van het brood met de besmeerde kant naar beneden. Snijd schuin door en serveer."
2020-06-01,Tosti tonijn met tomaat en rucola,https://www.ah.nl/allerhande/recept/R-R1194298/tosti-tonijn-met-tomaat-en-rucola,4 personen,"Laat de tonijn uitlekken in een zeef en snijd de tomaten in plakjes.  Besmeer de sneetjes brood met de zuivelspread. Verdeel de tonijn, tomaat en rucola over de sneetjes. Breng op smaak met peper. Dek af met de rest van de sneetjes en druk aan.  Verhit de olie in een grote koekenpan en bak de tosti’s 8 min. op laag vuur. Keer voorzichtig halverwege. Of bak de tosti’s zonder olie of boter in een tosti-ijzer. Snijd schuin doormidden en serveer."
2020-06-02,Broodslakken op een prikker,https://www.ah.nl/allerhande/recept/R-R1194667/broodslakken-op-een-prikker,2 personen,"Snijd de korstjes van de sneetjes casinobrood. Maak met een kaasschaaf 6 linten (per 2 broodslakken) van een komkommer. Maak slakken door telkens twee stukken brood in de lengte achter elkaar te leggen, met de uiteinden overlappend. Druk de uiteinden stevig aan elkaar met een deegroller.  Besmeer met de zuivelspread, bestrooi met peper en zout en verdeel de komkommerlinten erover. Rol strak op tot slakken en doorboor precies met de satéprikkers onder elkaar, zodat de rol in tact blijft. Snijd de slakken precies tussen de de prikkers door, zodat er vier slakken op een stokje ontstaan en serveer."
2020-06-03,"Gezonde pannenkoeken met groente, veldsla en rosbief",https://www.ah.nl/allerhande/recept/R-R1194771/gezonde-pannenkoeken-met-groente-veldsla-en-rosbief,4 personen,"Klop 1 ei in een kom los met de melk. Meng met het tarwemeel, de bakpoeder en een snufje zout tot een beslag. Voeg de nasigroente toe en roer goed door. Kook de rest van de eieren in 7 min. hard. Giet af, laat schrikken onder koud stromend water, pel en snijd elk ei in 4 parten. Verhit in elke koekenpan een ½ el olie en bak van de helft van het beslag 2 pannenkoekjes in 3 min. op middelhoog vuur goudbruin. Keer na 2 min. Bak zo nog 2 pannenkoekjes. Meng de veldsla met de rest van de olijfolie, de azijn en peper. Verdeel samen met de rosbief en het ei over de pannenkoekjes."
2020-06-04,Koolhydraatarme sandwich,https://www.ah.nl/allerhande/recept/R-R1195490/koolhydraatarme-sandwich,2 personen,"Verwarm de oven voor op 220 °C.   Snijd de aubergine in plakken van 1 cm dik en besmeer ze met de bakkwast met de olijfolie en ⅓ van de harissa. Bestrooi met peper en zout.  Verdeel ze over een met bakpapier beklede bakplaat en rooster in ca. 30 min. in het midden van de oven gaar. Rooster ondertussen de sneetjes brood. Snijd de tomaat in plakken en meng de zuivelspread met de rest van de harissa. Besmeer de sneetjes brood met de harissaspread en beleg 2 sneetjes met de sla, aubergine, tomaat en de kiemgroente. Dek af met de andere sneetjes brood met de besmeerde kant naar beneden. Halveer en serveer."
2020-06-05,"Broodje met oude kaas, gemarineerde ui en veldsla",https://www.ah.nl/allerhande/recept/R-R1195565/broodje-met-oude-kaas-gemarineerde-ui-en-veldsla,2 personen,"Snijd de ui in flinterdunne halve ringen en schep om met de granaatappelmelasse.  Snijd de broodjes open en besmeer de onderste helften met de mayonaise en beleg achtereenvolgens met de kaas, gemarineerde ui en de veldsla. Dek af met de bovenste helften."
2020-06-08,Sesamgranola met yakult-yoghurt  ,https://www.ah.nl/allerhande/recept/R-R1195602/sesamgranola-met-yakult-yoghurt,4 personen," Verwarm de oven voor op 180 °C. Smelt de kokosolie en klop in een kom met de pindakaas en ahornsiroop door elkaar. Meng in een andere kom de havervlokken met het amandelschaafsel, sesamzaad, de kaneel en een snufje zout.  Meng voor de granola met een spatel de natte ingrediënten door de droge ingrediënten. Verdeel het mengsel gelijkmatig over een met bakpapier beklede bakplaat. Bak ca. 20 min. in het midden van de oven en laat 15 min. afkoelen. Meng ondertussen de yoghurt met de Yakult en verdeel over diepe kommen. Verdeel de granola en de blauwe bessen over de yoghurt."
2020-06-09,"Volkorenbolletje met kaas, radijs en komkommer ",https://www.ah.nl/allerhande/recept/R-R1195644/volkorenbolletje-met-kaas-radijs-en-komkommer,4 personen,Snijd de komkommer in plakjes en de radijs in dunne reepjes. Halveer de plakken kaas. Snijd de broodjes overlangs open. Beleg met de kaas en verdeel de komkommer en radijs erover.
2020-06-10,Kaasomelet met frisse courgettesalade,https://www.ah.nl/allerhande/recept/R-R1195664/kaasomelet-met-frisse-courgettesalade,4 personen," Rasp de courgette grof en snijd de bieslook fijn. Snijd de rucola grof en meng met de helft van de courgette, ⅓ van de bieslook, ⅓ van de olie en de azijn. Breng de courgettesalade op smaak met peper.  Klop de eieren los met de rest van de bieslook, de helft van de kaas en peper. Verhit in 2 koekenpannen de rest van de olie. Verdeel de rest van de courgette over de pannen en bak 1 min. op hoog vuur.  Schenk het eimengsel erover en bak met de deksel op de pan op middelhoog vuur in 8. min. gaar. Verdeel de rest van de kaas over de helft van elke omelet en vouw de omeletten dubbel. Bak nog 1-2 min. Halveer de omeletten en serveer met de courgettesalade."
2020-06-11,Sandwich rookvlees-avocado,https://www.ah.nl/allerhande/recept/R-R621246/sandwich-rookvlees-avocado,8 porties,Besmeer de sneetjes brood met de mayonaise. Verdeel het rookvlees over de helft van de sneetjes. Snijd de avocado overlangs doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil. Snijd het vruchtvlees in dunne plakken.  Verdeel de avocado en de blaadjes basilicum over het vlees.  Leg de resterende sneetjes er met de mayonaisekant naar onderen op. Snijd de sandwiches doormidden.
2020-06-12,"Ontbijtquiches van brood, spek en ei",https://www.ah.nl/allerhande/recept/R-R1185531/ontbijtquiches-van-brood-spek-en-ei,8 porties,Verwarm de oven voor op 175 °C. Smelt de boter in een steelpan. Snijd ondertussen de korstjes van de sneetjes casinobrood en rol de sneetjes zo plat mogelijk met de deegroller.  Bestrijk aan 1 kant met de gesmolten boter en duw met de beboterde kant naar beneden in 8 holtes van de muffinvorm. Duw stevig aan zodat er een broodbakje ontstaat. Leg de plakjes spek tegen de randen van de broodbakjes en druk goed aan. Breek in elk bakje een ei. Bak de miniquiches ca. 18 min. in het midden van de oven. Het eitwit is dan gestold. Bestrooi met zwarte peper.
2020-06-15,"Salade van zeekraal, krieltjes en garnalen",https://www.ah.nl/allerhande/recept/R-R1088530/salade-van-zeekraal-krieltjes-en-garnalen,4 personen,"Boen de krieltjes schoon en kook in 12 min. gaar. Breng een pan water aan de kook en kook de aspergetips in 1 min. beetgaar. Voeg na 30 sec. de zeekraal toe. Giet af en spoel koud onder stromend water. Halveer de citroen. Snijd een helft in parten en pers de andere helft uit. Snijd de dille fijn. Meng in een ruime kom het citroensap met de dille, mosterd en olie tot een dressing. Breng op smaak met (versgemalen) peper. Giet de krieltjes af en halveer ze. Meng ze door de dressing en laat 5 min. intrekken. Doe de groenten erbij. Verdeel de garnalen erover en serveer met de citroenparten."
2020-06-16,Steakstokbrood met rode ui en mierikswortel,https://www.ah.nl/allerhande/recept/R-R951582/steakstokbrood-met-rode-ui-en-mierikswortel,4 personen,"Snijd de uien in ringen. Verhit ⅔ van de olie in een koekenpan. Bak de ui op laag vuur in 15 min. zacht en bruin. Roer regelmatig. Voeg na 10 min. de azijn, peper en eventueel zout toe. Bestrijk ondertussen het vlees met de rest van de olie en bestrooi met peper en zout. Verhit de grillpan zonder olie of boter en gril het vlees 4-6 min. Keer halverwege. Neem uit de pan en laat 5 min. rusten op een bord onder een deksel of aluminiumfolie. Meng ondertussen de ricotta met de mierikswortel en dille. Breng op smaak met peper en zout.  Laat de gegrilde paprika’s uitlekken en snijd in reepjes.  Snijd het stokbrood overlangs doormidden. Beleg de onderste helft met de sla en gegrilde paprika. Snijd de biefstuk in dunne plakjes en leg erop. Verdeel de ui en ricotta erover. Dek af met de bovenkant van het brood en serveer direct."
2020-06-17,Focacciasandwich met carpaccio en tomatenmayonaise,https://www.ah.nl/allerhande/recept/R-R694618/focacciasandwich-met-carpaccio-en-tomatenmayonaise,4 personen,"Grillpan voorverwarmen. Focaccia overlangs halveren en elke helft aan beide zijden met olijfolie bestrijken. In grillpan (of onder ovengrill) focaccia aan beide zijden goudbruin grillen. In hoge kom mayonaise en gedroogde tomaatjes met staafmixer pureren. Onderkant van focaccia bestrijken met tomaten mayonaise. Rucola, carpaccio, kaas en pijnboompitten erover verdelen en peper naar smaak erover strooien. Bovenkant van focaccia erop leggen. Cocktailprikkers in sandwich steken en sandwich diagonaal doorsnijden tot vier driehoekige sandwiches."
2020-06-18,Philly cheese steak sandwich,https://www.ah.nl/allerhande/recept/R-R900674/philly-cheese-steak-sandwich,4 personen," Verwarm de oven voor op 225 ºC. Bak de pistolets volgens de aanwijzingen op de verpakking goudbruin. Neem uit de oven, maar laat de oven aan staan. Snijd de paprika en ui in ringen. Verhit de helft van de olie en bak de paprika- en uienringen met zout op middelhoog vuur in 6-8 min. goudbruin. Neem uit de pan en doe in een schaaltje.  Snijd de rosbief in reepjes. Snijd de knoflook fijn. Verhit de rest van de olie in de pan. Bak de knoflook 30 sec. en voeg dan de rosbief toe. Bak op hoog vuur 3 min. Snijd de broodjes open en verdeel het vlees, de paprika- en uienringen erover. Leg op elk broodje een plak kaas. Leg de broodjes op een bakplaat en zet 3 min. in de oven. Serveer direct als de kaas gesmolten is. Lekker met een groene salade met honing-mosterddressing."
2020-06-19,Croque-madame,https://www.ah.nl/allerhande/recept/R-R621076/croque-madame,4 personen,"Snijd de bieslook fijn. Halveer de plakken kaas in de breedte. Besmeer 1 kant van elk sneetje brood met een 1⁄2 tl mosterd en beleg met een plak kaas. Leg op de helft van de sneetjes brood 1 plak ham en leg er vervolgens een sneetje brood met kaas op. Druk licht aan. Besmeer de buitenkant van de tosti’s met de helft van de boter. Verhit een hapjespan zonder olie of boter op middelhoog vuur. Bak de tosti’s per 2 in 8 min. goudgeel, keer halverwege. Houd warm onder aluminiumfolie. Verhit ondertussen de rest van de boter in een grote koekenpan en bak spiegeleieren. Leg de tosti’s op de borden en leg het ei erop. Breng op smaak met peper en bestrooi met de bieslook."
2020-06-22,Ultieme kaasbroodjes,https://www.ah.nl/allerhande/recept/R-R1189236/ultieme-kaasbroodjes,6 porties,"Los het halve bouillonblokje op in het kokende water. Rasp de kaas. Smelt de boter in een steelpan op middelhoog vuur. Voeg de bloem toe. Verwarm deze roux al roerend 3 min. Voeg de bouillon toe en roer tot deze is opgenomen. Voeg de kaas en de mosterd toe en roer tot een samenhangende ragout. Bekleed het cakeblik of plastic bakje met bakpapier en schep de ragout erin. Laat minstens 1 uur afkoelen in de koelkast. Verwarm de oven voor op 200 °C. Rol het bladerdeeg met het bakpapier uit op een bakplaat. Snijd in de breedte 6 repen van 6,5 cm breed. Haal de kaasragout uit de koelkast en snijd in de breedte in 6 gelijke plakken. Leg op elke helft van de bladerdeegreep een ragoutplak. Vouw de andere helft van het deeg over de ragout. Druk de randen van het bladerdeeg goed aan met een vork. Klop het ei los en bestrijk hiermee rijkelijk de bovenkant van de kaasbroodjes. Snijd de bovenkant van elk kaasbroodje op 3 plekken in, maar niet door. Bak de kaasbroodjes in het midden van de oven in ca. 25 min. goudbruin en gaar. Keer de bakplaat halverwege, zodat de broodjes gelijkmatig garen. Serveer warm, lauw of op kamertemperatuur."
